CTOTALT,cipcode,awlevel,year
270.0,260402.0,5.0,84
322.0,260402.0,5.0,85
341.0,260402.0,5.0,86
49.0,260402.0,7.0,84
51.0,260402.0,7.0,85
47.0,260402.0,7.0,86
95.0,260402.0,9.0,84
104.0,260402.0,9.0,85
107.0,260402.0,9.0,86
203.0,260499.0,5.0,84
241.0,260499.0,5.0,85
205.0,260499.0,5.0,86
7.0,260499.0,7.0,84
8.0,260499.0,7.0,85
18.0,260499.0,7.0,86
27.0,260499.0,9.0,84
31.0,260499.0,9.0,85
28.0,260499.0,9.0,86
14.0,260501.0,2.0,84
9.0,260501.0,2.0,85
12.0,260501.0,2.0,86
4.0,260501.0,3.0,84
8.0,260501.0,3.0,85
2.0,260501.0,3.0,86
2214.0,260501.0,5.0,84
2094.0,260501.0,5.0,85
2173.0,260501.0,5.0,86
416.0,260501.0,7.0,84
378.0,260501.0,7.0,85
344.0,260501.0,7.0,86
351.0,260501.0,9.0,84
295.0,260501.0,9.0,85
328.0,260501.0,9.0,86
3.0,260601.0,3.0,84
3.0,260601.0,3.0,85
1.0,260601.0,5.0,85
13.0,260601.0,5.0,86
54.0,260601.0,7.0,84
52.0,260601.0,7.0,85
76.0,260601.0,7.0,86
104.0,260601.0,9.0,84
120.0,260601.0,9.0,85
77.0,260601.0,9.0,86
14.0,260602.0,3.0,85
11.0,260602.0,5.0,84
15.0,260602.0,5.0,85
12.0,260602.0,5.0,86
80.0,260602.0,7.0,84
85.0,260602.0,7.0,85
66.0,260602.0,7.0,86
49.0,260602.0,9.0,84
42.0,260602.0,9.0,85
42.0,260602.0,9.0,86
17.0,260603.0,3.0,84
10.0,260603.0,3.0,85
10.0,260603.0,3.0,86
593.0,260603.0,5.0,84
494.0,260603.0,5.0,85
478.0,260603.0,5.0,86
177.0,260603.0,7.0,84
188.0,260603.0,7.0,85
208.0,260603.0,7.0,86
79.0,260603.0,9.0,84
81.0,260603.0,9.0,85
68.0,260603.0,9.0,86
1.0,260604.0,7.0,86
10.0,260605.0,7.0,84
3.0,260605.0,7.0,85
10.0,260605.0,7.0,86
8.0,260605.0,9.0,84
4.0,260605.0,9.0,85
8.0,260605.0,9.0,86
4.0,260606.0,3.0,84
1.0,260606.0,3.0,85
1.0,260606.0,3.0,86
1.0,260606.0,5.0,84
1.0,260606.0,9.0,84
1.0,260607.0,2.0,85
8.0,260607.0,3.0,84
4.0,260607.0,3.0,85
10.0,260607.0,3.0,86
343.0,260607.0,5.0,84
333.0,260607.0,5.0,85
292.0,260607.0,5.0,86
73.0,260607.0,7.0,84
70.0,260607.0,7.0,85
58.0,260607.0,7.0,86
24.0,260607.0,9.0,84
26.0,260607.0,9.0,85
19.0,260607.0,9.0,86
148.0,260608.0,5.0,84
125.0,260608.0,5.0,85
75.0,260608.0,5.0,86
21.0,260608.0,7.0,84
9.0,260608.0,7.0,85
21.0,260608.0,7.0,86
61.0,260608.0,9.0,84
57.0,260608.0,9.0,85
53.0,260608.0,9.0,86
13.0,260609.0,3.0,84
11.0,260609.0,3.0,85
14.0,260609.0,3.0,86
188.0,260609.0,5.0,84
220.0,260609.0,5.0,85
265.0,260609.0,5.0,86
236.0,260609.0,7.0,84
253.0,260609.0,7.0,85
244.0,260609.0,7.0,86
78.0,260609.0,9.0,84
87.0,260609.0,9.0,85
89.0,260609.0,9.0,86
1.0,260610.0,5.0,85
2.0,260610.0,5.0,86
22.0,260610.0,7.0,84
25.0,260610.0,7.0,85
13.0,260610.0,7.0,86
15.0,260610.0,9.0,84
8.0,260610.0,9.0,85
8.0,260610.0,9.0,86
16.0,260611.0,7.0,84
12.0,260611.0,7.0,85
12.0,260611.0,7.0,86
7.0,260611.0,9.0,84
10.0,260611.0,9.0,85
10.0,260611.0,9.0,86
2.0,260612.0,2.0,86
88.0,260612.0,5.0,84
90.0,260612.0,5.0,85
85.0,260612.0,5.0,86
82.0,260612.0,7.0,84
57.0,260612.0,7.0,85
51.0,260612.0,7.0,86
40.0,260612.0,9.0,84
43.0,260612.0,9.0,85
40.0,260612.0,9.0,86
1.0,260699.0,1.0,86
2.0,260699.0,2.0,84
9.0,260699.0,2.0,85
53.0,260699.0,3.0,84
47.0,260699.0,3.0,85
30.0,260699.0,3.0,86
320.0,260699.0,5.0,84
158.0,260699.0,5.0,85
179.0,260699.0,5.0,86
43.0,260699.0,7.0,84
67.0,260699.0,7.0,85
64.0,260699.0,7.0,86
38.0,260699.0,9.0,84
32.0,260699.0,9.0,85
34.0,260699.0,9.0,86
1.0,260701.0,1.0,85
4.0,260701.0,2.0,84
8.0,260701.0,3.0,84
6.0,260701.0,3.0,85
12.0,260701.0,3.0,86
2616.0,260701.0,5.0,84
2544.0,260701.0,5.0,85
2395.0,260701.0,5.0,86
347.0,260701.0,7.0,84
329.0,260701.0,7.0,85
289.0,260701.0,7.0,86
188.0,260701.0,9.0,84
175.0,260701.0,9.0,85
201.0,260701.0,9.0,86
55.0,260702.0,2.0,84
45.0,260702.0,2.0,85
39.0,260702.0,2.0,86
5.0,260702.0,3.0,84
12.0,260702.0,3.0,85
161.0,260702.0,5.0,84
136.0,260702.0,5.0,85
92.0,260702.0,5.0,86
197.0,260702.0,7.0,84
189.0,260702.0,7.0,85
166.0,260702.0,7.0,86
142.0,260702.0,9.0,84
169.0,260702.0,9.0,85
168.0,260702.0,9.0,86
157.0,260703.0,5.0,84
159.0,260703.0,5.0,85
200.0,260703.0,5.0,86
93.0,260703.0,7.0,84
117.0,260703.0,7.0,85
106.0,260703.0,7.0,86
105.0,260703.0,9.0,84
107.0,260703.0,9.0,85
92.0,260703.0,9.0,86
21.0,260704.0,5.0,84
21.0,260704.0,5.0,85
14.0,260704.0,5.0,86
76.0,260704.0,7.0,84
60.0,260704.0,7.0,85
45.0,260704.0,7.0,86
107.0,260704.0,9.0,84
98.0,260704.0,9.0,85
97.0,260704.0,9.0,86
42.0,260705.0,5.0,84
38.0,260705.0,5.0,85
32.0,260705.0,5.0,86
91.0,260705.0,7.0,84
54.0,260705.0,7.0,85
61.0,260705.0,7.0,86
198.0,260705.0,9.0,84
196.0,260705.0,9.0,85
201.0,260705.0,9.0,86
1.0,260706.0,3.0,85
443.0,260706.0,5.0,84
389.0,260706.0,5.0,85
406.0,260706.0,5.0,86
156.0,260706.0,7.0,84
147.0,260706.0,7.0,85
163.0,260706.0,7.0,86
188.0,260706.0,9.0,84
158.0,260706.0,9.0,85
174.0,260706.0,9.0,86
1.0,260799.0,3.0,85
1.0,260799.0,3.0,86
11.0,260799.0,5.0,84
1.0,260799.0,5.0,86
3.0,260799.0,9.0,84
6.0,260799.0,9.0,85
6.0,260799.0,9.0,86
13.0,269999.0,2.0,84
13.0,269999.0,2.0,85
22.0,269999.0,2.0,86
375.0,269999.0,3.0,84
294.0,269999.0,3.0,85
372.0,269999.0,3.0,86
883.0,269999.0,5.0,84
1001.0,269999.0,5.0,85
1308.0,269999.0,5.0,86
182.0,269999.0,7.0,84
159.0,269999.0,7.0,85
172.0,269999.0,7.0,86
115.0,269999.0,9.0,84
135.0,269999.0,9.0,85
131.0,269999.0,9.0,86
10.0,270101.0,1.0,84
5.0,270101.0,1.0,85
4.0,270101.0,1.0,86
28.0,270101.0,2.0,84
18.0,270101.0,2.0,85
99.0,270101.0,2.0,86
707.0,270101.0,3.0,84
719.0,270101.0,3.0,85
536.0,270101.0,3.0,86
11619.0,270101.0,5.0,84
13095.0,270101.0,5.0,85
13761.0,270101.0,5.0,86
1854.0,270101.0,7.0,84
1898.0,270101.0,7.0,85
2069.0,270101.0,7.0,86
481.0,270101.0,9.0,84
471.0,270101.0,9.0,85
490.0,270101.0,9.0,86
124.0,270201.0,5.0,84
137.0,270201.0,5.0,85
184.0,270201.0,5.0,86
18.0,270201.0,7.0,84
23.0,270201.0,7.0,85
28.0,270201.0,7.0,86
6.0,270301.0,3.0,84
5.0,270301.0,3.0,85
12.0,270301.0,3.0,86
742.0,270301.0,5.0,84
848.0,270301.0,5.0,85
916.0,270301.0,5.0,86
253.0,270301.0,7.0,84
284.0,270301.0,7.0,85
367.0,270301.0,7.0,86
42.0,270301.0,9.0,84
58.0,270301.0,9.0,85
71.0,270301.0,9.0,86
93.0,270401.0,5.0,84
98.0,270401.0,5.0,85
95.0,270401.0,5.0,86
25.0,270401.0,7.0,84
27.0,270401.0,7.0,85
23.0,270401.0,7.0,86
15.0,270401.0,9.0,84
13.0,270401.0,9.0,85
14.0,270401.0,9.0,86
298.0,270501.0,5.0,84
371.0,270501.0,5.0,85
438.0,270501.0,5.0,86
471.0,270501.0,7.0,84
490.0,270501.0,7.0,85
478.0,270501.0,7.0,86
149.0,270501.0,9.0,84
137.0,270501.0,9.0,85
146.0,270501.0,9.0,86
1.0,279999.0,1.0,85
70.0,279999.0,3.0,84
65.0,279999.0,3.0,85
57.0,279999.0,3.0,86
466.0,279999.0,5.0,84
718.0,279999.0,5.0,85
994.0,279999.0,5.0,86
128.0,279999.0,7.0,84
166.0,279999.0,7.0,85
206.0,279999.0,7.0,86
8.0,279999.0,9.0,84
20.0,279999.0,9.0,85
21.0,279999.0,9.0,86
13.0,280101.0,5.0,84
105.0,280101.0,5.0,85
59.0,280101.0,5.0,86
1.0,280201.0,5.0,86
959.0,280301.0,2.0,86
3.0,280301.0,5.0,84
4.0,280301.0,5.0,85
4.0,280301.0,5.0,86
41.0,280301.0,7.0,86
2.0,280401.0,5.0,84
1.0,280401.0,5.0,85
2.0,289999.0,3.0,86
177.0,289999.0,5.0,84
188.0,289999.0,5.0,85
192.0,289999.0,5.0,86
78.0,289999.0,7.0,84
68.0,289999.0,7.0,85
19.0,289999.0,7.0,86
19.0,290101.0,3.0,84
23.0,290101.0,3.0,85
28.0,290101.0,3.0,86
1.0,290101.0,5.0,85
49.0,290101.0,7.0,84
51.0,290101.0,7.0,85
23.0,290101.0,7.0,86
11.0,290199.0,2.0,85
11.0,290199.0,2.0,86
1.0,300101.0,1.0,86
4.0,300101.0,2.0,84
8.0,300101.0,2.0,85
12.0,300101.0,2.0,86
2504.0,300101.0,3.0,84
3241.0,300101.0,3.0,85
3774.0,300101.0,3.0,86
2671.0,300101.0,5.0,84
2528.0,300101.0,5.0,85
2216.0,300101.0,5.0,86
280.0,300101.0,7.0,84
254.0,300101.0,7.0,85
245.0,300101.0,7.0,86
31.0,300101.0,9.0,84
16.0,300101.0,9.0,85
29.0,300101.0,9.0,86
6.0,300201.0,5.0,84
8.0,300201.0,5.0,85
5.0,300201.0,5.0,86
105.0,300201.0,7.0,84
83.0,300201.0,7.0,85
89.0,300201.0,7.0,86
2.0,300201.0,9.0,84
4.0,300201.0,9.0,85
2.0,300201.0,9.0,86
1.0,300301.0,1.0,85
3.0,300301.0,1.0,86
170.0,300301.0,3.0,84
125.0,300301.0,3.0,85
97.0,300301.0,3.0,86
381.0,300301.0,5.0,84
300.0,300301.0,5.0,85
243.0,300301.0,5.0,86
249.0,300301.0,7.0,84
271.0,300301.0,7.0,85
245.0,300301.0,7.0,86
23.0,300301.0,9.0,84
30.0,300301.0,9.0,85
43.0,300301.0,9.0,86
20.0,300401.0,1.0,85
142.0,300401.0,1.0,86
4.0,300401.0,2.0,84
24.0,300401.0,2.0,85
8.0,300401.0,2.0,86
3604.0,300401.0,3.0,84
3155.0,300401.0,3.0,85
3270.0,300401.0,3.0,86
2670.0,300401.0,5.0,84
2631.0,300401.0,5.0,85
2099.0,300401.0,5.0,86
623.0,300401.0,7.0,84
516.0,300401.0,7.0,85
432.0,300401.0,7.0,86
125.0,300401.0,9.0,84
59.0,300401.0,9.0,85
52.0,300401.0,9.0,86
26.0,300501.0,5.0,84
23.0,300501.0,5.0,85
16.0,300501.0,5.0,86
2.0,300501.0,7.0,84
1.0,300501.0,7.0,86
1.0,300501.0,9.0,84
1.0,300501.0,9.0,86
7.0,300601.0,2.0,84
4.0,300601.0,2.0,85
4.0,300601.0,2.0,86
32.0,300601.0,5.0,84
31.0,300601.0,5.0,85
23.0,300601.0,5.0,86
878.0,300601.0,7.0,84
876.0,300601.0,7.0,85
811.0,300601.0,7.0,86
10.0,300601.0,9.0,84
8.0,300601.0,9.0,85
7.0,300601.0,9.0,86
1.0,300701.0,1.0,84
6.0,300701.0,1.0,86
2.0,300701.0,2.0,84
5.0,300701.0,2.0,85
3.0,300701.0,2.0,86
9.0,300701.0,3.0,84
2.0,300701.0,3.0,85
126.0,300701.0,5.0,84
118.0,300701.0,5.0,85
118.0,300701.0,5.0,86
9.0,300701.0,7.0,84
25.0,300701.0,7.0,85
18.0,300701.0,7.0,86
2.0,300701.0,9.0,84
3.0,300701.0,9.0,85
2.0,300701.0,9.0,86
58.0,309999.0,1.0,84
12.0,309999.0,1.0,85
1.0,309999.0,1.0,86
104.0,309999.0,2.0,84
98.0,309999.0,2.0,85
107.0,309999.0,2.0,86
1977.0,309999.0,3.0,84
2017.0,309999.0,3.0,85
2418.0,309999.0,3.0,86
10973.0,309999.0,5.0,84
10228.0,309999.0,5.0,85
11135.0,309999.0,5.0,86
1002.0,309999.0,7.0,84
1159.0,309999.0,7.0,85
1263.0,309999.0,7.0,86
184.0,309999.0,9.0,84
165.0,309999.0,9.0,85
183.0,309999.0,9.0,86
2.0,310101.0,1.0,84
1.0,310101.0,1.0,85
8.0,310101.0,2.0,84
69.0,310101.0,2.0,85
101.0,310101.0,2.0,86
268.0,310101.0,3.0,84
260.0,310101.0,3.0,85
174.0,310101.0,3.0,86
1872.0,310101.0,5.0,84
1992.0,310101.0,5.0,85
1747.0,310101.0,5.0,86
200.0,310101.0,7.0,84
226.0,310101.0,7.0,85
195.0,310101.0,7.0,86
12.0,310101.0,9.0,84
20.0,310101.0,9.0,85
21.0,310101.0,9.0,86
22.0,310201.0,1.0,84
18.0,310201.0,1.0,85
6.0,310201.0,1.0,86
16.0,310201.0,2.0,84
25.0,310201.0,2.0,85
26.0,310201.0,2.0,86
182.0,310201.0,3.0,84
164.0,310201.0,3.0,85
158.0,310201.0,3.0,86
165.0,310201.0,5.0,84
148.0,310201.0,5.0,85
158.0,310201.0,5.0,86
31.0,310201.0,7.0,84
31.0,310201.0,7.0,85
34.0,310201.0,7.0,86
1.0,310301.0,1.0,84
1.0,310301.0,1.0,85
12.0,310301.0,2.0,84
9.0,310301.0,2.0,85
4.0,310301.0,2.0,86
205.0,310301.0,3.0,84
249.0,310301.0,3.0,85
245.0,310301.0,3.0,86
2451.0,310301.0,5.0,84
2254.0,310301.0,5.0,85
2271.0,310301.0,5.0,86
245.0,310301.0,7.0,84
228.0,310301.0,7.0,85
220.0,310301.0,7.0,86
8.0,310301.0,9.0,84
6.0,310301.0,9.0,85
9.0,310301.0,9.0,86
7.0,310401.0,2.0,85
1.0,310401.0,3.0,85
1.0,310401.0,3.0,86
44.0,310401.0,5.0,84
34.0,310401.0,5.0,85
34.0,310401.0,5.0,86
34.0,310401.0,7.0,84
34.0,310401.0,7.0,85
20.0,310401.0,7.0,86
2.0,310401.0,9.0,84
3.0,310401.0,9.0,85
1.0,310401.0,9.0,86
2.0,319999.0,1.0,84
32.0,319999.0,1.0,85
25.0,319999.0,2.0,84
3.0,319999.0,2.0,85
16.0,319999.0,2.0,86
76.0,319999.0,3.0,84
54.0,319999.0,3.0,85
56.0,319999.0,3.0,86
224.0,319999.0,5.0,84
182.0,319999.0,5.0,85
233.0,319999.0,5.0,86
45.0,319999.0,7.0,84
25.0,319999.0,7.0,85
26.0,319999.0,7.0,86
5.0,319999.0,9.0,84
7.0,319999.0,9.0,85
8.0,319999.0,9.0,86
5.0,380101.0,1.0,85
1.0,380101.0,2.0,85
1.0,380101.0,2.0,86
26.0,380101.0,3.0,84
27.0,380101.0,3.0,85
29.0,380101.0,3.0,86
3319.0,380101.0,5.0,84
3377.0,380101.0,5.0,85
3287.0,380101.0,5.0,86
478.0,380101.0,7.0,84
432.0,380101.0,7.0,85
438.0,380101.0,7.0,86
219.0,380101.0,9.0,84
234.0,380101.0,9.0,85
242.0,380101.0,9.0,86
2.0,380201.0,1.0,84
5.0,380201.0,1.0,85
3.0,380201.0,1.0,86
4.0,380201.0,2.0,84
49.0,380201.0,2.0,85
141.0,380201.0,2.0,86
96.0,380201.0,3.0,84
99.0,380201.0,3.0,85
74.0,380201.0,3.0,86
2832.0,380201.0,5.0,84
2774.0,380201.0,5.0,85
2691.0,380201.0,5.0,86
592.0,380201.0,7.0,84
677.0,380201.0,7.0,85
692.0,380201.0,7.0,86
204.0,380201.0,9.0,84
214.0,380201.0,9.0,85
221.0,380201.0,9.0,86
4.0,389999.0,2.0,84
15.0,389999.0,2.0,85
19.0,389999.0,2.0,86
8.0,389999.0,3.0,84
12.0,389999.0,3.0,85
11.0,389999.0,3.0,86
317.0,389999.0,5.0,84
283.0,389999.0,5.0,85
294.0,389999.0,5.0,86
84.0,389999.0,7.0,84
59.0,389999.0,7.0,85
34.0,389999.0,7.0,86
19.0,389999.0,9.0,84
20.0,389999.0,9.0,85
14.0,389999.0,9.0,86
1.0,390101.0,3.0,84
5.0,390101.0,3.0,85
171.0,390101.0,5.0,84
77.0,390101.0,5.0,85
97.0,390101.0,5.0,86
37.0,390101.0,7.0,84
37.0,390101.0,7.0,85
13.0,390101.0,7.0,86
1.0,390101.0,9.0,84
29.0,390201.0,1.0,84
28.0,390201.0,1.0,85
61.0,390201.0,1.0,86
262.0,390201.0,2.0,84
265.0,390201.0,2.0,85
206.0,390201.0,2.0,86
347.0,390201.0,3.0,84
363.0,390201.0,3.0,85
376.0,390201.0,3.0,86
2128.0,390201.0,5.0,84
2184.0,390201.0,5.0,85
1817.0,390201.0,5.0,86
307.0,390201.0,7.0,84
226.0,390201.0,7.0,85
315.0,390201.0,7.0,86
9.0,390201.0,9.0,84
8.0,390201.0,9.0,85
4.0,390201.0,9.0,86
1.0,390301.0,2.0,84
4.0,390301.0,2.0,85
14.0,390301.0,2.0,86
4.0,390301.0,3.0,84
9.0,390301.0,3.0,85
2.0,390301.0,3.0,86
243.0,390301.0,5.0,84
206.0,390301.0,5.0,85
259.0,390301.0,5.0,86
122.0,390301.0,7.0,84
144.0,390301.0,7.0,85
122.0,390301.0,7.0,86
18.0,390301.0,9.0,84
44.0,390301.0,9.0,85
29.0,390301.0,9.0,86
6.0,390401.0,1.0,84
7.0,390401.0,1.0,85
6.0,390401.0,1.0,86
58.0,390401.0,2.0,84
109.0,390401.0,2.0,85
88.0,390401.0,2.0,86
106.0,390401.0,3.0,84
80.0,390401.0,3.0,85
101.0,390401.0,3.0,86
1199.0,390401.0,5.0,84
1206.0,390401.0,5.0,85
1049.0,390401.0,5.0,86
1042.0,390401.0,7.0,84
903.0,390401.0,7.0,85
862.0,390401.0,7.0,86
47.0,390401.0,9.0,84
18.0,390401.0,9.0,85
17.0,390401.0,9.0,86
3.0,390501.0,1.0,84
2.0,390501.0,1.0,85
1.0,390501.0,1.0,86
8.0,390501.0,2.0,84
14.0,390501.0,2.0,85
1.0,390501.0,2.0,86
19.0,390501.0,3.0,84
26.0,390501.0,3.0,85
25.0,390501.0,3.0,86
271.0,390501.0,5.0,84
291.0,390501.0,5.0,85
292.0,390501.0,5.0,86
106.0,390501.0,7.0,84
148.0,390501.0,7.0,85
130.0,390501.0,7.0,86
6.0,390501.0,9.0,84
8.0,390501.0,9.0,85
6.0,390501.0,9.0,86
155.0,390601.0,1.0,84
151.0,390601.0,1.0,85
187.0,390601.0,1.0,86
283.0,390601.0,2.0,84
259.0,390601.0,2.0,85
111.0,390601.0,2.0,86
190.0,390601.0,3.0,84
169.0,390601.0,3.0,85
130.0,390601.0,3.0,86
1347.0,390601.0,5.0,84
1549.0,390601.0,5.0,85
1298.0,390601.0,5.0,86
2058.0,390601.0,7.0,84
1988.0,390601.0,7.0,85
1971.0,390601.0,7.0,86
848.0,390601.0,9.0,84
849.0,390601.0,9.0,85
790.0,390601.0,9.0,86
6879.0,390601.0,10.0,84
7221.0,390601.0,10.0,85
7283.0,390601.0,10.0,86
4.0,399999.0,1.0,85
13.0,399999.0,1.0,86
65.0,399999.0,2.0,84
73.0,399999.0,2.0,85
139.0,399999.0,2.0,86
40.0,399999.0,3.0,84
49.0,399999.0,3.0,85
71.0,399999.0,3.0,86
677.0,399999.0,5.0,84
534.0,399999.0,5.0,85
799.0,399999.0,5.0,86
1434.0,399999.0,7.0,84
906.0,399999.0,7.0,85
1058.0,399999.0,7.0,86
273.0,399999.0,9.0,84
213.0,399999.0,9.0,85
337.0,399999.0,9.0,86
8.0,400101.0,2.0,85
1.0,400101.0,2.0,86
1002.0,400101.0,3.0,84
711.0,400101.0,3.0,85
666.0,400101.0,3.0,86
478.0,400101.0,5.0,84
575.0,400101.0,5.0,85
603.0,400101.0,5.0,86
134.0,400101.0,7.0,84
88.0,400101.0,7.0,85
101.0,400101.0,7.0,86
4.0,400101.0,9.0,84
14.0,400101.0,9.0,85
21.0,400101.0,9.0,86
2.0,400201.0,3.0,84
1.0,400201.0,3.0,85
2.0,400201.0,3.0,86
73.0,400201.0,5.0,84
90.0,400201.0,5.0,85
98.0,400201.0,5.0,86
56.0,400201.0,7.0,84
70.0,400201.0,7.0,85
79.0,400201.0,7.0,86
56.0,400201.0,9.0,84
50.0,400201.0,9.0,85
63.0,400201.0,9.0,86
21.0,400301.0,5.0,84
21.0,400301.0,5.0,85
32.0,400301.0,5.0,86
11.0,400301.0,7.0,84
21.0,400301.0,7.0,85
4.0,400301.0,7.0,86
10.0,400301.0,9.0,84
9.0,400301.0,9.0,85
18.0,400301.0,9.0,86
2.0,400401.0,3.0,84
1.0,400401.0,3.0,85
478.0,400401.0,5.0,84
414.0,400401.0,5.0,85
355.0,400401.0,5.0,86
246.0,400401.0,7.0,84
236.0,400401.0,7.0,85
204.0,400401.0,7.0,86
50.0,400401.0,9.0,84
70.0,400401.0,9.0,85
54.0,400401.0,9.0,86
5.0,400501.0,2.0,84
2.0,400501.0,2.0,85
5.0,400501.0,2.0,86
143.0,400501.0,3.0,84
145.0,400501.0,3.0,85
117.0,400501.0,3.0,86
10658.0,400501.0,5.0,84
10399.0,400501.0,5.0,85
10052.0,400501.0,5.0,86
1559.0,400501.0,7.0,84
1613.0,400501.0,7.0,85
1602.0,400501.0,7.0,86
1596.0,400501.0,9.0,84
1635.0,400501.0,9.0,85
1738.0,400501.0,9.0,86
1.0,400502.0,3.0,84
3.0,400502.0,3.0,85
26.0,400502.0,5.0,84
1.0,400502.0,5.0,86
10.0,400502.0,7.0,84
7.0,400502.0,7.0,85
15.0,400502.0,7.0,86
6.0,400502.0,9.0,84
9.0,400502.0,9.0,85
15.0,400502.0,9.0,86
4.0,400503.0,2.0,85
2.0,400503.0,2.0,86
3.0,400503.0,3.0,84
1.0,400503.0,3.0,85
1.0,400503.0,3.0,86
6.0,400503.0,7.0,84
1.0,400503.0,7.0,85
9.0,400503.0,7.0,86
15.0,400503.0,9.0,84
11.0,400503.0,9.0,85
11.0,400503.0,9.0,86
2.0,400504.0,3.0,84
1.0,400504.0,5.0,85
20.0,400504.0,7.0,84
5.0,400504.0,7.0,85
12.0,400504.0,7.0,86
37.0,400504.0,9.0,84
21.0,400504.0,9.0,85
41.0,400504.0,9.0,86
6.0,400505.0,5.0,84
10.0,400505.0,5.0,85
6.0,400505.0,5.0,86
35.0,400505.0,7.0,84
44.0,400505.0,7.0,85
42.0,400505.0,7.0,86
37.0,400505.0,9.0,84
54.0,400505.0,9.0,85
30.0,400505.0,9.0,86
1.0,400506.0,3.0,84
2.0,400506.0,3.0,86
5.0,400506.0,5.0,84
10.0,400506.0,5.0,85
12.0,400506.0,5.0,86
14.0,400506.0,7.0,84
5.0,400506.0,7.0,85
29.0,400506.0,7.0,86
30.0,400506.0,9.0,84
26.0,400506.0,9.0,85
39.0,400506.0,9.0,86
7.0,400599.0,3.0,84
4.0,400599.0,3.0,85
4.0,400599.0,3.0,86
217.0,400599.0,5.0,84
281.0,400599.0,5.0,85
246.0,400599.0,5.0,86
33.0,400599.0,7.0,84
59.0,400599.0,7.0,85
55.0,400599.0,7.0,86
27.0,400599.0,9.0,84
37.0,400599.0,9.0,85
36.0,400599.0,9.0,86
1.0,400601.0,2.0,85
2.0,400601.0,2.0,86
86.0,400601.0,3.0,84
54.0,400601.0,3.0,85
32.0,400601.0,3.0,86
6174.0,400601.0,5.0,84
5907.0,400601.0,5.0,85
4610.0,400601.0,5.0,86
1311.0,400601.0,7.0,84
1489.0,400601.0,7.0,85
1515.0,400601.0,7.0,86
233.0,400601.0,9.0,84
220.0,400601.0,9.0,85
197.0,400601.0,9.0,86
12.0,400602.0,5.0,84
8.0,400602.0,5.0,85
25.0,400602.0,5.0,86
18.0,400602.0,7.0,84
3.0,400602.0,7.0,85
24.0,400602.0,7.0,86
17.0,400602.0,9.0,84
7.0,400602.0,9.0,85
10.0,400602.0,9.0,86
1.0,400603.0,3.0,84
175.0,400603.0,5.0,84
226.0,400603.0,5.0,85
173.0,400603.0,5.0,86
107.0,400603.0,7.0,84
107.0,400603.0,7.0,85
133.0,400603.0,7.0,86
36.0,400603.0,9.0,84
39.0,400603.0,9.0,85
43.0,400603.0,9.0,86
3.0,400604.0,5.0,84
5.0,400604.0,5.0,85
6.0,400604.0,5.0,86
3.0,400604.0,7.0,84
11.0,400604.0,7.0,85
10.0,400604.0,7.0,86
5.0,400604.0,9.0,84
2.0,400604.0,9.0,85
2.0,400604.0,9.0,86
2.0,400699.0,3.0,84
2.0,400699.0,3.0,85
188.0,400699.0,5.0,84
167.0,400699.0,5.0,85
165.0,400699.0,5.0,86
75.0,400699.0,7.0,84
82.0,400699.0,7.0,85
85.0,400699.0,7.0,86
24.0,400699.0,9.0,84
21.0,400699.0,9.0,85
19.0,400699.0,9.0,86
1.0,400701.0,1.0,86
4.0,400701.0,2.0,86
6.0,400701.0,3.0,86
3.0,400701.0,5.0,84
1.0,400701.0,5.0,85
2.0,400701.0,5.0,86
42.0,400701.0,7.0,84
37.0,400701.0,7.0,85
27.0,400701.0,7.0,86
9.0,400701.0,9.0,84
12.0,400701.0,9.0,85
15.0,400701.0,9.0,86
12.0,400702.0,1.0,84
2.0,400702.0,1.0,85
2.0,400702.0,1.0,86
2.0,400702.0,3.0,85
2.0,400702.0,3.0,86
162.0,400702.0,5.0,84
161.0,400702.0,5.0,85
166.0,400702.0,5.0,86
119.0,400702.0,7.0,84
118.0,400702.0,7.0,85
135.0,400702.0,7.0,86
69.0,400702.0,9.0,84
62.0,400702.0,9.0,85
83.0,400702.0,9.0,86
2.0,400703.0,2.0,85
5.0,400703.0,3.0,84
4.0,400703.0,3.0,85
4.0,400703.0,3.0,86
733.0,400703.0,5.0,84
688.0,400703.0,5.0,85
576.0,400703.0,5.0,86
103.0,400703.0,7.0,84
114.0,400703.0,7.0,85
128.0,400703.0,7.0,86
22.0,400703.0,9.0,84
46.0,400703.0,9.0,85
41.0,400703.0,9.0,86
1.0,400799.0,3.0,84
1.0,400799.0,3.0,85
4.0,400799.0,3.0,86
37.0,400799.0,5.0,84
90.0,400799.0,5.0,85
50.0,400799.0,5.0,86
39.0,400799.0,7.0,84
45.0,400799.0,7.0,85
47.0,400799.0,7.0,86
19.0,400799.0,9.0,84
18.0,400799.0,9.0,85
10.0,400799.0,9.0,86
2.0,400801.0,2.0,84
2.0,400801.0,2.0,85
2.0,400801.0,2.0,86
65.0,400801.0,3.0,84
66.0,400801.0,3.0,85
57.0,400801.0,3.0,86
3738.0,400801.0,5.0,84
3995.0,400801.0,5.0,85
4065.0,400801.0,5.0,86
1443.0,400801.0,7.0,84
1445.0,400801.0,7.0,85
1422.0,400801.0,7.0,86
863.0,400801.0,9.0,84
874.0,400801.0,9.0,85
947.0,400801.0,9.0,86
88.0,400802.0,5.0,84
5.0,400802.0,5.0,85
5.0,400802.0,5.0,86
